target_id	length	eff_length	est_counts	tpm
evm.model.04.615	1065	737.375	6	23.3432
evm.model.08.1877	702	374.375	0	0
evm.model.06.29	2292	1964.38	0	0
evm.model.08.118	792	464.375	40	247.109
evm.model.04.617	516	271.833	0	0
novel_model_370_5bd9a17a	1207	879.375	0	0
evm.model.08.827	471	279.8	0	0
evm.model.01.472	1955	1627.38	12	21.154
evm.model.04.2318	330	233	41	504.808
evm.model.10.117.1.5bd9b13c	2296	1968.38	5.7669e-06	8.4049e-06
evm.model.10.117	2539	2211.38	33	42.8104
evm.model.08.123	420	228.8	0	0
evm.model.08.461	1059	731.375	2	7.84491
evm.model.10.272.1.5bd9b13d	1564	1236.38	3.87735	8.9967
evm.model.10.272.2.5bd9b13d	1732	1404.38	0	0
evm.model.10.272	1576	1248.38	0.000198247	0.000455574
evm.model.01.1440.1.5bd9b135	2857	2529.38	0.0467577	0.053032
evm.model.01.1440	2895	2567.38	49.9403	55.8033
evm.model.01.1440.2.5bd9b135	2330	2002.38	12.0129	17.2108
evm.model.05.1563	570	286	0	0
evm.model.07.1223.2.5bd9b13c	2122	1794.38	0	0
evm.model.07.1223.1.5bd9b13c	1933	1605.38	12	21.4439
evm.model.07.1223	2124	1796.38	0	0
novel_model_7300_5bd9a17a	1005	677.375	19	80.4679
novel_model_7302_5bd9a17a.1.5bd9b13d	1006	678.375	0	0
novel_model_7301_5bd9a17a.2.5bd9b13d	1047	719.375	0	0
evm.model.05.1380	291	194	0	0
evm.model.01.1372	630	346	0	0
evm.model.10.1653	1706	1378.38	275	572.352
evm.model.10.442	285	188	0	0
novel_model_61_5bd9a17a	940	612.375	4	18.7388
evm.model.10.1984	1017	689.375	78	324.592
evm.model.01.2280	3918	3590.38	42	33.5589
evm.model.05.68	408	216.8	0	0
evm.model.05.1005	321	224	0	0
evm.model.01.1448	2408	2080.38	1	1.37898
evm.model.02.3006	984	656.375	2	8.7413
evm.model.07.617	1359	1031.38	0	0
evm.model.10.450	282	185	0	0
evm.model.10.185	1260	932.375	4	12.3074
evm.model.01.2415	642	314.375	0	0
evm.model.09.412	2445	2117.38	0	0
evm.model.02.1102.3.5bd9b134	1570	1242.38	0	0
evm.model.02.1102	1598	1270.38	7.3435	16.5832
evm.model.02.1102.4.5bd9b134	1631	1303.38	0	0
evm.model.02.1102.2.5bd9b134	1721	1393.38	22.6565	46.6469
evm.model.02.1102.1.5bd9b134	2014	1686.38	0	0
novel_model_3300_5bd9a17a.1.5bd9b138	674	346.375	0	0
novel_model_3299_5bd9a17a	658	330.375	5	43.4171
evm.model.03.1715	276	179	0	0
evm.model.08.1843	1356	1028.38	3	8.36889
evm.model.04.1361	777	449.375	0	0
evm.model.05.1940	1236	908.375	0	0
evm.model.05.1940.1.5bdae6e3	1071	743.375	1	3.85914
evm.model.02.2687	1086	758.375	0	0
novel_model_4532_5bd9a17a	959	631.375	1	4.54371
novel_model_4533_5bd9a17a.2.5bd9b139	771	443.375	0	0
novel_model_4534_5bd9a17a.1.5bd9b139	689	361.375	0	0
evm.model.07.1855	840	512.375	4	22.396
evm.model.10.2278.1.5bd9b13e	1686	1358.38	7.56011	15.9664
evm.model.10.2278	1723	1395.38	6.43989	13.2399
novel_model_597_5bd9a17a	2044	1716.38	0	0
evm.model.09.1479	1548	1220.38	0	0
evm.model.04.2117	1104	776.375	14	51.7314
evm.model.09.1263	441	249.8	0	0
novel_model_4028_5bd9a17a.3.5bd9b139	1524	1196.38	35.6516	85.4889
novel_model_4029_5bd9a17a.4.5bd9b139	1626	1298.38	0	0
novel_model_4030_5bd9a17a.5.5bd9b139	1195	867.375	0	0
novel_model_4031_5bd9a17a.6.5bd9b139	855	527.375	12.9059	70.2048
novel_model_4027_5bd9a17a.1.5bd9b139	2097	1769.38	0	0
novel_model_4026_5bd9a17a.2.5bd9b139	2142	1814.38	164.442	260.007
novel_model_4025_5bd9a17a	2037	1709.38	0	0
evm.model.07.385	3036	2708.38	10	10.5923
evm.model.01.141	1491	1163.38	32.9627	81.2832
evm.model.ctgX2.9	242	145	0	0
evm.model.09.1623	1299	971.375	33	97.4597
novel_model_3799_5bd9a17a	1317	989.375	21	60.8915
novel_model_3800_5bd9a17a.1.5bd9b139	1364	1036.38	0	0
evm.model.04.633	573	289	0	0
evm.model.07.413	855	527.375	0	0
novel_model_6404_5bd9a17a	2704	2376.38	0.000201111	0.000242783
novel_model_6405_5bd9a17a.1.5bd9b13c	2677	2349.38	23.9998	29.3058
evm.model.05.1203	1983	1655.38	0	0
evm.model.01.33	429	237.8	0	0
novel_model_6711_5bd9a17a	639	311.375	0	0
evm.model.ctgX157.2	306	209	0	0
evm.model.05.1344	1884	1556.38	0	0
evm.model.01.221	1208	880.375	4	13.0344
evm.model.02.892	435	243.8	0	0
evm.model.08.1004	459	267.8	5	53.5621
evm.model.06.1883	753	425.375	0	0
evm.model.10.588	3334	3006.38	4	3.81694
novel_model_2367_5bd9a17a	1577	1249.38	2	4.59235
evm.model.04.539.1.5bd9b137	1832	1504.38	0	0
evm.model.04.539.2.5bd9b137	1735	1407.38	0	0
evm.model.04.539	1883	1555.38	12	22.1332
evm.model.04.539.3.5bd9b137	1698	1370.38	0	0
novel_model_5804_5bd9a17a	2343	2015.38	5	7.11725
novel_model_4504_5bd9a17a	729	401.375	1	7.1474
evm.model.02.2476	225	128	0	0
evm.model.05.109	1112	784.375	19.8313	72.5315
evm.model.05.109.1.5bd9b139	954	626.375	0.168659	0.772456
evm.model.05.109.2.5bd9b139	1069	741.375	0	0
evm.model.03.689	957	629.375	0	0
novel_model_6645_5bd9a17a	2626	2298.38	5.8221	7.26703
evm.model.10.1672	1749	1421.38	127	256.326
evm.model.09.659	2175	1847.38	8	12.4232
evm.model.05.1708	681	353.375	0	0
evm.model.07.97	2328	2000.38	0	0
evm.model.03.1478	1794	1466.38	1	1.95638
evm.model.01.2329	351	159.8	0	0
evm.model.01.811	411	219.8	0	0
evm.model.03.2011	2597	2269.38	0	0
evm.model.01.1896	615	331	0	0
novel_model_3207_5bd9a17a.5.5bd9b137	2113	1785.38	0	0
novel_model_3205_5bd9a17a.3.5bd9b137	1949	1621.38	0	0
novel_model_3202_5bd9a17a	2219	1891.38	37.3298	56.6208
novel_model_3206_5bd9a17a.4.5bd9b137	2025	1697.38	0	0
novel_model_3203_5bd9a17a.1.5bd9b137	2259	1931.38	0	0
novel_model_3204_5bd9a17a.2.5bd9b137	1611	1283.38	8.67023	19.381
novel_model_975_5bd9a17a	799	471.375	0	0
evm.model.05.774	3057	2729.38	2	2.10216
evm.model.09.1259	522	277.833	0	0
evm.model.10.713	297	200	4	57.3757
evm.model.04.325	2082	1754.38	32	52.327
evm.model.02.390	1214	886.375	3	9.70961
evm.model.01.2645	1141	813.375	0	0
evm.model.01.2645.1.5bd9b136	890	562.375	1	5.1012
evm.model.03.538	1317	989.375	0	0
evm.model.02.329	1002	674.375	0	0
evm.model.08.803	1362	1034.38	1	2.77345
evm.model.06.2065	1329	1001.38	0	0
evm.model.08.1347	2136	1808.38	0	0
evm.model.01.750	255	158	0	0
evm.model.05.430	1563	1235.38	0	0
evm.model.08.1486	919	591.375	0	0
evm.model.08.98	954	626.375	0	0
evm.model.05.951	1476	1148.38	0	0
evm.model.02.1336	2582	2254.38	27	34.3586
evm.model.10.789	2172	1844.38	1	1.55542
evm.model.06.117	1695	1367.38	0	0
evm.model.06.117.1.5bd9b139.1.5bdae6d8	678	350.375	0	0
evm.model.06.117.1.5bd9b139	1208	880.375	2	6.51719
evm.model.07.600	318	221	0	0
evm.model.04.1955	2091	1763.38	6	9.76123
evm.model.05.1356	603	319	1	8.99306
evm.model.05.1671.3.5bd9b13a.1.5bdae6e1	1133	805.375	0	0
evm.model.05.1671.2.5bd9b13a	1053	725.375	0	0
evm.model.05.1671.1.5bd9b13a	1058	730.375	0	0
evm.model.05.1671	1208	880.375	0	0
evm.model.05.1671.3.5bd9b13a	2451	2123.38	0	0
evm.model.01.2228	4248	3920.38	1	0.731763
novel_model_407_5bd9a17a.1.5bd9b134	1750	1422.38	0	0
novel_model_406_5bd9a17a	1842	1514.38	4.41909	8.37139
evm.model.03.150	2679	2351.38	2	2.44009
evm.model.01.115	1938	1610.38	13	23.1587
evm.model.04.1040.3.5bd9b137	1466	1138.38	3	7.56021
evm.model.04.1040	1712	1384.38	0	0
evm.model.04.1040.2.5bd9b137	2523	2195.38	0	0
evm.model.04.1040.1.5bd9b137	1611	1283.38	0	0
evm.model.04.1467	3087	2759.38	0	0
evm.model.09.261	1476	1148.38	18	44.9663
evm.model.01.2989	996	668.375	12	51.5062
evm.model.10.995	3009	2681.38	4	4.27957
evm.model.07.1022.1.5bd9b13c	3514	3186.38	0	0
evm.model.07.1022.3.5bd9b13c	3657	3329.38	6.37603	5.49396
evm.model.07.1022	3853	3525.38	2.0865	1.6979
evm.model.07.1022.4.5bd9b13c	3660	3332.38	2.53747	2.18446
evm.model.07.1022.2.5bd9b13c	3434	3106.38	0	0
evm.model.08.485	537	253	16	181.425
evm.model.10.1068	3021	2693.38	0	0
evm.model.07.1428	573	289	0	0
evm.model.08.484	561	277	12	124.28
evm.model.06.1011	570	286	0	0
evm.model.07.1607	1188	860.375	2	6.66869
evm.model.04.1947	1251	923.375	1	3.10685
evm.model.02.2919	276	179	0	0
evm.model.02.2673	1224	896.375	5	16.0022
evm.model.07.1121	4651	4323.38	69	45.7851
evm.model.01.213.1.5bd9b134	1123	795.375	2.2031	7.9462
evm.model.01.213	2060	1732.38	134.797	223.222
novel_model_558_5bda875f	1566	1238.38	2	4.63315
evm.model.02.1918	933	605.375	0	0
evm.model.04.2389	1980	1652.38	31	53.8209
evm.model.06.1493	678	350.375	0	0
evm.model.07.1349	792	464.375	3	18.5332
novel_model_158_5bd9a17a	803	475.375	2	12.0696
evm.model.02.1593	7573	7245.38	33	13.0663
evm.model.07.1883	783	455.375	0	0
evm.model.06.1984	738	410.375	0	0
evm.model.02.3230	14604	14276.4	14	2.81325
novel_model_985_5bd9a17a	820	492.375	0	0
evm.model.09.1255	1383	1055.38	1	2.71826
evm.model.10.2079	2525	2197.38	0	0
evm.model.02.3138	831	503.375	8	45.5928
evm.model.06.2134	3185	2857.38	16	16.0639
evm.model.03.1930.2.5bd9b139	1918	1590.38	0	0
evm.model.03.1930.3.5bd9b139	1250	922.375	0.547441	1.70266
evm.model.03.1930	1936	1608.38	0	0
evm.model.03.1930.1.5bd9b139	1885	1557.38	2.45256	4.51777
evm.model.07.57	3310	2982.38	45	43.2861
novel_model_5347_5bd9a17a.1.5bd9b13a	680	352.375	0	0
novel_model_5348_5bd9a17a.2.5bd9b13a	566	282	0.154106	1.56772
novel_model_5346_5bd9a17a	943	615.375	1.84589	8.60528
evm.model.08.1496	1104	776.375	25	92.3776
evm.model.03.1477	384	192.8	0	0
evm.model.09.56	2700	2372.38	2	2.41849
evm.model.07.170	1095	767.375	0	0
evm.model.01.1484.1.5bd9b135	1830	1502.38	14.3402	27.3826
evm.model.01.1484.2.5bd9b135	2436	2108.38	0	0
evm.model.01.1484	1876	1548.38	33.6598	62.3639
evm.model.05.938	690	362.375	0	0
evm.model.06.1735	405	213.8	0	0
evm.model.06.855	1851	1523.38	0	0
novel_model_2182_5bd9a17a.3.5bd9b136	2096	1768.38	0	0
novel_model_2179_5bd9a17a	2852	2524.38	3.19641	3.6325
novel_model_2184_5bd9a17a.5.5bd9b136	2225	1897.38	0	0
novel_model_2181_5bd9a17a.1.5bd9b136	2951	2623.38	0	0
novel_model_2183_5bd9a17a.4.5bd9b136	1911	1583.38	0	0
novel_model_2180_5bd9a17a.2.5bd9b136	2989	2661.38	38.8036	41.8277
evm.model.04.280	1179	851.375	35	117.936
evm.model.03.1501	1980	1652.38	2.14316	3.72086
evm.model.03.1501.1.5bd9b138	1495	1167.38	0	0
evm.model.03.1501.2.5bd9b138	1209	881.375	0.856842	2.78893
evm.model.04.189	1695	1367.38	0	0
evm.model.03.124	342	150.8	0	0
evm.model.08.1925	1992	1664.38	0	0
novel_model_13_5bd9a17a.1.5bd9b133	1047	719.375	0	0
novel_model_11_5bd9a17a	1464	1136.38	0	0
novel_model_12_5bd9a17a.2.5bd9b133	1697	1369.38	11	23.0446
evm.model.07.841	1549	1221.38	0	0
novel_model_1149_5bd9a17a	786	458.375	14	87.6204
evm.model.01.1463	264	167	0	0
evm.model.07.1525	2121	1793.38	4	6.39863
evm.model.10.1990	810	482.375	0	0
evm.model.08.796	918	590.375	5	24.2963
evm.model.08.1790	1317	989.375	28	81.1886
evm.model.08.1745	1881	1553.38	232	428.46
evm.model.10.2268	1269	941.375	7	21.3321
evm.model.03.913	1545	1217.38	0	0
evm.model.08.1873	1041	713.375	0	0
evm.model.01.2489	1461	1133.38	0	0
evm.model.04.688	1182	854.375	11	36.9354
evm.model.07.304	478	286.8	6	60.0164
evm.model.01.2434	366	174.8	0	0
evm.model.01.175	1683	1355.38	4	8.4664
evm.model.04.958	3093	2765.38	0	0
novel_model_5434_5bd9a17a	3270	2942.38	7	6.82493
novel_model_5435_5bd9a17a.1.5bd9b13b	3284	2956.38	0	0
novel_model_6260_5bd9a17a	975	647.375	5	22.1571
evm.model.02.306	3420	3092.38	5.11847	4.74839
evm.model.06.1848	1677	1349.38	0	0
evm.model.02.786	816	488.375	0	0
evm.model.05.965	1773	1445.38	0	0
evm.model.06.1518	333	177.5	2	32.3243
evm.model.10.953	1965	1637.38	0	0
evm.model.07.1072	1752	1424.38	13	26.1829
evm.model.04.2260	1845	1517.38	33	62.3906
novel_model_3337_5bd9a17a	1751	1423.38	1.5	3.02322
evm.model.02.837	342	150.8	0	0
novel_model_119_5bda875f.1.5bdae6d9	945	617.375	0	0
novel_model_117_5bda875f	1061	733.375	0	0
novel_model_118_5bda875f.2.5bdae6d9	830	502.375	2	11.4209
evm.model.02.1310	747	419.375	0	0
evm.model.07.1659	456	264.8	0	0
evm.model.02.2516	1041	713.375	1	4.02143
evm.model.01.18.1.5bd9b133	1001	673.375	1	4.26031
evm.model.01.18	1134	806.375	0	0
evm.model.08.1067	264	167	0	0
novel_model_3105_5bd9a17a	1237	909.375	3	9.46404
evm.model.08.336	306	209	0	0
evm.model.04.2337	1323	995.375	8	23.0569
evm.model.01.995	336	144.8	0	0
evm.model.02.2955	4464	4136.38	11	7.62906
novel_model_3861_5bd9a17a	1003	675.375	0	0
evm.model.01.3033	2769	2441.38	3	3.52521
evm.model.02.165	2108	1780.38	2.68419	4.32514
evm.model.10.662	1724	1396.38	3	6.16336
novel_model_134_5bd9a17a	715	387.375	1	7.40571
evm.model.02.1749	4642	4314.38	8.47049	5.63234
evm.model.09.732	1068	740.375	3	11.6243
evm.model.07.792	1537	1209.38	6.76059	16.037
evm.model.07.792.5.5bd9b13c	1669	1341.38	0	0
evm.model.07.792.3.5bd9b13c	1640	1312.38	0	0
evm.model.07.792.4.5bd9b13c.2.5bdae6d9	1592	1264.38	0	0
evm.model.07.792.6.5bd9b13c	1418	1090.38	0	0
evm.model.07.792.1.5bd9b13c	1608	1280.38	0	0
evm.model.07.792.4.5bd9b13c	1308	980.375	0	0
evm.model.07.792.4.5bd9b13c.1.5bdae6d9	1265	937.375	0	0
evm.model.07.792.2.5bd9b13c	1564	1236.38	0	0
evm.model.02.1104	726	398.375	0	0
evm.model.01.1996	771	443.375	0	0
evm.model.05.643	1386	1058.38	0	0
evm.model.02.2729	1959	1631.38	1	1.75851
evm.model.10.516	3834	3506.38	0	0
evm.model.07.166	438	246.8	0	0
novel_model_2263_5bd9a17a.1.5bd9b136	559	275	0.00271421	0.0283145
novel_model_2264_5bd9a17a.2.5bd9b136	999	671.375	0	0
novel_model_2262_5bd9a17a	1057	729.375	0	0
novel_model_830_5bd9a17a	1004	676.375	7	29.6899
evm.model.10.1162	861	533.375	0	0
evm.model.10.1824	2172	1844.38	6	9.33255
evm.model.06.1313	1035	707.375	0	0
evm.model.08.590	1026	698.375	0	0
evm.model.10.266	525	241	0	0
evm.model.07.925	381	189.8	0	0
evm.model.03.1968	543	259	49	542.743
evm.model.08.1689	906	578.375	0	0
evm.model.06.1258	2319	1991.38	26	37.4557
evm.model.02.2555	210	113	3	76.1625
evm.model.07.1038	321	224	0	0
novel_model_6784_5bd9a17a	1056	728.375	18	70.895
novel_model_6785_5bd9a17a.1.5bd9b13d	974	646.375	0	0
evm.model.01.1915	2016	1688.38	0	0
evm.model.01.629	2121	1793.38	0	0
evm.model.02.1366	309	212	0	0
evm.model.01.1285	318	221	0	0
evm.model.02.445	660	332.375	0	0
evm.model.05.1096	1764	1436.38	0	0
evm.model.02.2983	1496	1168.38	0	0
evm.model.02.2983.1.5bd9b136	1239	911.375	2	6.29551
evm.model.10.618	2227	1899.38	16	24.1661
evm.model.01.1155	829	501.375	36.174	206.982
evm.model.01.1155.1.5bd9b135	2043	1715.38	2.82599	4.72617
novel_model_1111_5bd9a17a	1137	809.375	3	10.6333
evm.model.03.497	1569	1241.38	0	0
evm.model.06.242	1437	1109.38	1	2.58595
evm.model.01.2510	468	276.8	0	0
evm.model.04.1433	588	304	0	0
evm.model.05.1187	366	174.8	0	0
evm.model.02.732	3072	2744.38	9	9.408
evm.model.02.732.1.5bdae6db	1962	1634.38	0	0
evm.model.02.732.1.5bd9b134	2420	2092.38	0	0
evm.model.04.165	735	407.375	0	0
evm.model.05.1616	381	189.8	0	0
evm.model.04.1795	1344	1016.38	0	0
evm.model.08.995	1617	1289.38	0	0
evm.model.03.1279	1696	1368.38	5	10.4825
evm.model.02.1263	1061	733.375	23.1803	90.6756
evm.model.02.1263.5.5bd9b135	1096	768.375	0	0
evm.model.02.1263.4.5bd9b135	1007	679.375	0	0
evm.model.02.1263.3.5bd9b135	994	666.375	0	0
evm.model.02.1263.2.5bd9b135	992	664.375	0	0
evm.model.02.1263.5.5bd9b135.1.5bdae6df	900	572.375	0.0212412	0.106463
evm.model.02.1263.1.5bd9b135	903	575.375	62.7985	313.11
evm.model.02.1263.5.5bd9b135.2.5bdae6df	1001	673.375	0	0
evm.model.01.863	1019	691.375	7	29.0457
evm.model.01.863.1.5bd9b134	1027	699.375	0	0
evm.model.10.2032.6.5bd9b13e	1585	1257.38	7.40698	16.8995
evm.model.10.2032.4.5bd9b13e	1315	987.375	0	0
evm.model.10.2032.1.5bd9b13e	1299	971.375	27.7171	81.8575
evm.model.10.2032.8.5bd9b13e.1.5bdae6e2	1242	914.375	0	0
evm.model.10.2032.8.5bd9b13e.2.5bdae6e2	1866	1538.38	0	0
evm.model.10.2032	1368	1040.38	0	0
evm.model.10.2032.3.5bd9b13e	1310	982.375	0	0
evm.model.10.2032.5.5bd9b13e	1416	1088.38	0	0
evm.model.10.2032.2.5bd9b13e	1270	942.375	26.8759	81.816
evm.model.10.2032.7.5bd9b13e	1406	1078.38	0	0
evm.model.10.2032.9.5bd9b13e	1754	1426.38	0	0
evm.model.10.2032.8.5bd9b13e	1790	1462.38	0	0
evm.model.02.198	309	212	0	0
evm.model.04.637	2985	2657.38	23	24.8298
evm.model.03.266	621	337	0	0
evm.model.03.266.1.5bd9b137	618	334	5	42.9459
evm.model.03.1601	834	506.375	0	0
evm.model.03.2032	1268	940.375	7	21.3548
evm.model.10.380	846	518.375	0	0
novel_model_1648_5bd9a17a	2555	2227.38	59.4222	76.5338
evm.model.05.1642	327	230	0	0
evm.model.04.389	1452	1124.38	0	0
evm.model.01.83	414	222.8	17	218.893
evm.model.01.209	2382	2054.38	0	0
novel_model_931_5bd9a17a	512	267.833	4	42.8443
evm.model.01.426	2426	2098.38	3	4.10144
evm.model.04.1975	2226	1898.38	10	15.1118
evm.model.10.1821	741	413.375	16	111.039
evm.model.07.1739	993	665.375	8	34.4923
evm.model.01.744	1494	1166.38	5	12.2979
evm.model.07.1760	1446	1118.38	2	5.13028
evm.model.08.513	2557	2229.38	16	20.589
evm.model.06.1541	690	362.375	0	0
evm.model.05.1419	324	227	0	0
novel_model_2233_5bd9a17a	915	587.375	82	400.494
evm.model.01.397	417	225.8	0	0
evm.model.05.292	234	137	0	0
evm.model.01.2752	477	285.8	0	0
evm.model.09.349	822	494.375	0	0
evm.model.02.1401	264	167	0	0
evm.model.ctgX83.2	1741	1413.38	0	0
evm.model.10.719	767	439.375	0	0
evm.model.10.719.1.5bd9b13d	1287	959.375	10	29.9027
evm.model.04.2060	927	599.375	2	9.57259
evm.model.03.1198	1056	728.375	0	0
evm.model.03.1792	264	167	0	0
evm.model.01.3065	255	158	0	0
evm.model.08.1455	672	344.375	0	0
evm.model.08.1767	633	349	0	0
evm.model.04.18	1221	893.375	1	3.21118
novel_model_1073_5bd9a17a.2.5bd9b135	1203	875.375	1.65284	5.41669
novel_model_1071_5bd9a17a	1996	1668.38	3.57203e-07	6.14214e-07
novel_model_1072_5bd9a17a.1.5bd9b135	1352	1024.38	0	0
evm.model.08.1879	558	274	0	0
evm.model.03.1904	1019	691.375	0	0
evm.model.02.1886	1025	697.375	2	8.22738
evm.model.05.1672.1.5bd9b13a	2060	1732.38	0	0
evm.model.05.1672.2.5bd9b13a	2168	1840.38	0	0
evm.model.05.1672	2204	1876.38	0	0
evm.model.05.1672.3.5bd9b13a	2123	1795.38	0	0
evm.model.05.366.1.5bd9b139	1790	1462.38	2	3.92346
evm.model.05.366	1900	1572.38	0	0
evm.model.05.366.2.5bd9b139	1585	1257.38	0	0
evm.model.02.1231	874	546.375	10	52.5058
evm.model.03.1986	1263	935.375	0	0
novel_model_7381_5bd9a17a	691	363.375	1	7.89484
evm.model.06.2110.3.5bd9b13b	2861	2533.38	0	0
evm.model.06.2110.2.5bd9b13b	2682	2354.38	0	0
evm.model.06.2110	2868	2540.38	11.469	12.9516
evm.model.06.2110.1.5bd9b13b	2425	2097.38	2.53104	3.46195
evm.model.02.2274	1800	1472.38	0	0
novel_model_185_5bd9a17a.2.5bd9b133	647	319.375	0	0
novel_model_186_5bd9a17a.3.5bd9b133	931	603.375	0	0
novel_model_184_5bd9a17a	848	520.375	0	0
novel_model_187_5bd9a17a.1.5bd9b133	823	495.375	0	0
novel_model_4835_5bd9a17a.1.5bd9b13a	1872	1544.38	0	0
novel_model_4834_5bd9a17a	1861	1533.38	0	0
novel_model_3197_5bd9a17a.1.5bd9b137	1032	704.375	0	0
novel_model_3195_5bd9a17a	531	247	1	11.6145
novel_model_3196_5bd9a17a.2.5bd9b137	1033	705.375	0	0
novel_model_3198_5bd9a17a.3.5bd9b137	837	509.375	0	0
evm.model.03.1024	996	668.375	0	0
evm.model.10.2074	2097	1769.38	6	9.72813
evm.model.05.1742.1.5bdae6e2	1338	1010.38	7.72771	21.9415
evm.model.05.1742	2790	2462.38	0	0
evm.model.05.1742.3.5bd9b13a	1329	1001.38	0	0
evm.model.05.1742.1.5bd9b13a	2162	1834.38	0	0
evm.model.05.1742.2.5bd9b13a	2590	2262.38	3.27229	4.1494
novel_model_6682_5bd9a17a	1559	1231.38	8	18.6379
evm.model.07.85	4392	4064.38	20	14.1167
novel_model_3505_5bd9a17a.1.5bd9b138	1115	787.375	10.7703	39.2415
novel_model_3507_5bd9a17a.3.5bd9b138	2924	2596.38	4.03164	4.45464
novel_model_3504_5bd9a17a	1242	914.375	5.77997	18.1342
novel_model_3506_5bd9a17a.2.5bd9b138	865	537.375	16.4181	87.6481
evm.model.10.646	1222	894.375	0	0
novel_model_1805_5bd9a17a	1395	1067.38	0	0
novel_model_1807_5bd9a17a.2.5bd9b136	1355	1027.38	0	0
novel_model_1809_5bd9a17a.4.5bd9b136	1184	856.375	15	50.2488
novel_model_1808_5bd9a17a.3.5bd9b136	1161	833.375	0	0
novel_model_1806_5bd9a17a.1.5bd9b136	1391	1063.38	0	0
evm.model.03.669	324	227	0	0
evm.model.08.100	6651	6323.38	0	0
novel_model_1228_5bd9a17a	868	540.375	1	5.30888
evm.model.05.978	609	325	0	0
evm.model.01.1105	546	262	0	0
novel_model_4724_5bd9a17a.2.5bd9b13a	929	601.375	7.77348	37.0824
novel_model_4723_5bd9a17a.1.5bd9b13a	601	317	1.64754	14.9099
novel_model_4722_5bd9a17a	634	306.375	0	0
evm.model.06.1057	1082	754.375	0	0
evm.model.01.356	477	285.8	0	0
evm.model.03.1023	483	291.8	0	0
evm.model.04.1603	234	137	0	0
evm.model.02.2552	2169	1841.38	31	48.2967
evm.model.08.1730	5226	4898.38	0	0
novel_model_4470_5bd9a17a	985	657.375	0	0
evm.model.03.1189	2768	2440.38	37.5442	44.1352
evm.model.03.1189.1.5bd9b138	1988	1660.38	10.4558	18.0654
evm.model.02.1999	1369	1041.38	0	0
evm.model.02.1999.1.5bd9b135	1318	990.375	6	17.38
novel_model_5278_5bd9a17a	1098	770.375	0	0
novel_model_5279_5bd9a17a.1.5bd9b13a	1163	835.375	0	0
evm.model.07.178	441	249.8	0	0
evm.model.01.1025.2.5bd9b135	1119	791.375	0	0
evm.model.01.1025.1.5bd9b135.2.5bdae6df	1137	809.375	0	0
evm.model.01.1025.1.5bd9b135	911	583.375	7.4757	36.7622
evm.model.01.1025.1.5bd9b135.1.5bdae6df	1046	718.375	0	0
evm.model.01.1025	1090	762.375	41.5243	156.254
evm.model.05.1705	336	144.8	0	0
evm.model.07.1112	2030	1702.38	3	5.0555
evm.model.04.724	1635	1307.38	0	0
evm.model.02.100	1674	1346.38	10.8991	23.2232
evm.model.02.647	2427	2099.38	0	0
evm.model.01.2771	2142	1814.38	0	0
evm.model.03.169	4359	4031.38	17	12.0974
evm.model.10.968.1.5bd9b13d	1856	1528.38	8.74195	16.4088
evm.model.10.968	2304	1976.38	4.00922	5.81954
evm.model.10.968.2.5bd9b13d	2445	2117.38	1.24884	1.69202
evm.model.07.78	1440	1112.38	1	2.57897
evm.model.04.2210	1530	1202.38	2	4.77187
evm.model.10.150	1369	1041.38	1	2.75481
evm.model.05.1552	1371	1043.38	0	0
novel_model_4746_5bd9a17a	1502	1174.38	3	7.32846
evm.model.04.897	2512	2184.38	31	40.713
evm.model.01.99	3403	3075.38	0	0
evm.model.04.2320	2907	2579.38	21	23.3562
evm.model.08.1127	630	346	2	16.5826
evm.model.07.1638	2148	1820.38	0	0
evm.model.01.1129	3084	2756.38	0	0
novel_model_3385_5bd9a17a	694	366.375	0	0
novel_model_4526_5bd9a17a	664	336.375	1	8.52853
novel_model_1986_5bd9a17a.1.5bd9b136	772	444.375	0	0
novel_model_1985_5bd9a17a	960	632.375	0	0
evm.model.10.1116	663	335.375	0	0
evm.model.07.1194	762	434.375	0	0
evm.model.03.194	1452	1124.38	0	0
evm.model.02.1222	1326	998.375	0	0
evm.model.01.2284	315	218	0	0
evm.model.02.471	2649	2321.38	3	3.70744
evm.model.01.2020	1296	968.375	0	0
evm.model.06.768.7.5bd9b13a	1365	1037.38	1.72809	4.77892
evm.model.06.768.8.5bd9b13a	1421	1093.38	38.3901	100.728
evm.model.06.768.9.5bd9b13a	1432	1104.38	0	0
evm.model.06.768.15.5bd9b13a	2276	1948.38	0	0
evm.model.06.768.6.5bd9b13a	1390	1062.38	0	0
evm.model.06.768.10.5bd9b13a	1494	1166.38	13.469	33.1281
evm.model.06.768.14.5bd9b13a	1898	1570.38	0	0
evm.model.06.768.3.5bd9b13a	1366	1038.38	11.9654	33.0576
evm.model.06.768.4.5bd9b13a	1390	1062.38	0.00224122	0.00605207
evm.model.06.768.13.5bd9b13a	2180	1852.38	0	0
evm.model.06.768.11.5bd9b13a.1.5bdae6dc	2015	1687.38	0	0
evm.model.06.768.5.5bd9b13a	1393	1065.38	45.4451	122.372
evm.model.06.768.1.5bd9b13a	1396	1068.38	0	0
evm.model.06.768.11.5bd9b13a	1902	1574.38	0	0
evm.model.06.768.2.5bd9b13a	1395	1067.38	0	0
evm.model.06.768.12.5bd9b13a	1861	1533.38	0	0
